urir,status_code
http://www.theherojournal.com/best-super-bowl-halftime-shows/,500
http://www.themidlifefashionista.com/2016/02/what-to-wear-to-superbowl-party.html,500
http://www.theonion.com/r/52138,500
http://www.thepeoplesview.net/main/2016/1/18/bernies-new-health-care-plan-is-mathematically-challenged-flat-tax-gamble,500
http://www.thephillygodfather.com/super-bowl-zoo-pass,500
http://www.utsandiego.com/news/2016/feb/05/super-bowl-advertising-50-things-watch/,500
http://www.vavel.com/it/footballamericano/602426-nfl-super-bowl-preview.html,500
http://www.vegasinsider.com/horse-racing/story.cfm/story/1746813,500
http://www.washingtonmonthly.com/republic3-0/2015/12/which_presidential_candidate_b058844.php,500
http://www.washingtontimes.com/news/2016/feb/4/hillary-clinton-reluctant-release-goldman-sachs-sp/?utm_source=RSS_Feed&utm_medium=RSS,500
http://www.watchsuperbowllive.tk/watch-cbs-sports-superbowl-live-stream-2016/,500
http://www.wcpo.com/news/national/ea-sports-madden-nfl-16-predicts-panthers-will-narrowly-win-super-bowl-50-over-broncos,500
http://www.weaselzippers.us/255295-debbie-wasserman-schultzs-completely-un-self-aware-tweet/,500
http://www.welcomehome-batesmotel.com/s/a3mbmP,500
http://www.wfsb.com/clip/12196321/big-game-sliders-made-by-nicole-nalepa,500
http://www.wgar.com/onair/michael-j-31852/acts-of-kindness-when-men-pay-14341729/,500
http://www.wgrz.com/sports/nfl/superbowl/watch-all-the-super-bowl-50-ads-that-are-online-already/32371436,500
http://www.whatshaking.com/uncategorized/resurgent-kobe-bryant-leads-lakers-past-pelicans-99-96/,502
http://www.wherela.com/blog/2016/01/25/guide-where-to-watch-the-super-bowl-in-orange-county/,500
http://www.wherela.com/blog/2016/02/03/where-to-watch-the-super-bowl-in-los-angeles-3/,500
http://www.widewaterviews.com/Web/AR439294/FeaturedListings/details/5097432?listing_id=16618085,500
http://www.widewaterviews.com/Web/AR439294/FeaturedListings/details/5097432?listing_id=7184025,500
http://www.widewaterviews.com/Web/AR439294/ListingSearch/details/?mls_id=FL-RAMC&mls_no=386229&display_page=1&index=11&lpp=20&total_listings=15&from=results,500
https://en.m.wikipedia.org/wiki/File:Tyto_alba_-British_Wildlife_Centre,_Surrey,_England-8a_(1).jpg,500
https://www.washingtonpost.com/express/wp/2016/02/04/if-the-panthers-win-they-should-be-considered-one-of-the-best-teams-ever/,500
https://www.washingtonpost.com/express/wp/2016/02/04/super-bowl-50-fact-or-fiction-quiz-4/,500
https://www.washingtonpost.com/local/education/a-quarter-of-dc-students-on-track-for-college-new-parcc-test-results-show/2015/11/30/ef975362-971c-11e5-94f0-9eeaff906ef3_story.html,500
https://www.washingtonpost.com/local/education/hes-the-stinkweed-at-teach-for-americas-25th-anniversary-gala/2016/02/05/823f6df8-cc1f-11e5-ae11-57b6aeab993f_story.html?postshare=8891454709690519&tid=ss_tw-bottom,500
https://www.washingtonpost.com/local/education/teach-for-america-celebrates-25th-anniversary-at-washington-event/2016/02/06/695d4094-cd0a-11e5-88ff-e2d1b4289c2f_story.html,500
https://www.washingtonpost.com/news/business/wp/2016/02/03/a-year-after-the-somber-bowl-the-super-bowl-ads-go-happy-again/,500
https://www.washingtonpost.com/news/checkpoint/wp/2016/02/06/this-futuristic-fighter-jet-will-likely-be-unveiled-to-america-during-the-super-bowl/,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/#31c9f35c-9cf0-4f32-918a-63befe43476b,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#12faa38b-abf5-460d-8320-f1a0320e9af2,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#1412e6b9-15e2-4d51-a3ca-cc38ba188491,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#a94bd701-8fca-4192-a014-ab2b18f05421,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=5471454648931053&tid=ss_tw-bottom,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=6271454648877244&tid=ss_tw,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=7951454647411281&tid=ss_tw,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/sanders-clinton-debate-transcript-annotating-what-they-say/,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/winners-and-losers-from-the-5th-democratic-presidential-debate/?postshare=6451454647071638&tid=ss_tw,500
https://www.washingtonpost.com/news/worldviews/wp/2016/02/05/these-global-sporting-events-totally-dwarf-the-super-bowl/,500
https://www.washingtonpost.com/opinions/super-bowl-sunday-the-day-america-celebrates-football--and-brain-damage/2016/02/05/4afc537c-cb81-11e5-88ff-e2d1b4289c2f_story.html?wpisrc=nl_rainbow,500
